web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,image
"1780934899-601","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T3 Localizado no Centro do Feijó","310.000 €","Laranjeiro E Feijó - Hoje às 12:30","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-602","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T2 para venda","280.000 €","Santo António Dos Cavaleiros E Frielas - Hoje às 16:46","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-603","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T2, no centro de Ansião","168.500 €","Ansião - Hoje às 09:15","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-604","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento bem localizado","299.500 €","Viana Do Castelo (Santa Maria Maior E Monserrate) E Meadela - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-605","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T3 - Montalvão ( Setúbal)","295.000 €","Setúbal (São Julião, Nossa Senhora Da Anunciada E Santa Maria Da Graça) - Hoje às 09:04","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-606","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T2 a 2 minutos do centro da cidade de Aveiro - Novidade...","325.000 €","Glória E Vera Cruz - Hoje às 16:38","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-607","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","2 Quartos com Terraço na Rua do Farol – Quarteira Ideal para Viver ou","320.000 €","Quarteira - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-608","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T3 totalmente remodelado, situado na Charneca de Caparica,","385.000 €","Charneca De Caparica E Sobreda - Hoje às 12:59","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-609","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T3 Novo","260.000 €Negociável","Lamego (Almacave E Sé) - Hoje às 10:11","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-610","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","Apartamento T1 com Terraço na Sra da Hora, Matosinhos","212.800 €","São Mamede De Infesta E Senhora Da Hora - Hoje às 17:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934899-611","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=7","ARRENDADO - Apartamento T2 na estrada da Falagueira para investimen...","175.000 €","Falagueira-Venda Nova - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-612","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T-1 no centro da Maia, para venda","340.000 €","Cidade Da Maia - Hoje às 16:37","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/v2q1rvac85l42-PT/image;s=638x359;q=50"
"1780934903-613","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T1 com jardim e piscina, central, junto à Praia dos Pes...","229.000 €","Albufeira E Olhos De Água - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/ue6aumcmp3dw1-PT/image;s=510x383;q=50"
"1780934903-614","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T3 para venda","329.000 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - Hoje às 13:31","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/6g5k7ixidvhf-PT/image;s=538x359;q=50"
"1780934903-615","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 com Varanda, Estacionamento e Arrecadação em Rio de Mou","370.000 €","Rio de Mouro - Hoje às 16:38","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/k4wcjz21cteu2-PT/image;s=538x359;q=50"
"1780934903-616","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","T1 - T2 Excelente - Centro da Maia","377.000 €Negociável","Cidade Da Maia - 07 de junho de 2026","Negociável","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/1o5rt5hrnfbe3-PT/image;s=541x359;q=50"
"1780934903-617","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Prédio  para venda","225.000 €","São Sebastião - Hoje às 11:21","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-618","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Excelente  Apartamento Agualva T1 mais 1","268.000 €Negociável","Agualva E Mira-Sintra - Para o topo a 07 de junho de 2026","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-619","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 para venda","260.000 €","Baixa Da Banheira E Vale Da Amoreira - Hoje às 16:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-620","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T3 em Pereira","260.000 €","Pereira - Hoje às 13:25","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-621","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Excelente Investimento - Junto Aos Hospitais","186.000 €","Santo António dos Olivais - Hoje às 11:40","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-622","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T4 Almeirim","275.000 €","Almeirim - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-623","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T3 para venda","305.000 €","Cidade Da Maia - Hoje às 10:45","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-624","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","ÓTIMO T1 - Sinta o privilégio UNIC de viver em Coimbra","215.000 €","Santo António dos Olivais - Hoje às 11:40","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-625","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Espaçoso apartamento T1 São Bernardo - Novidade no mercado !!!","260.000 €","São Bernardo - Hoje às 16:41","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-626","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T3 | Duplex | Fanzeres | Metro | Varandas | Renovado","316.500 €","Fânzeres E São Pedro Da Cova - Hoje às 13:50","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-627","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T3 | Mem Martins | Ouressa","399.000 €","Algueirão-Mem Martins - Hoje às 16:40","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-628","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 para Venda","449.952 €","São José - Hoje às 16:40","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-629","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","T2 Novo com Garagem nas Antas | T2 Apartamento Antas Atrium","425.000 €","Campanhã - Hoje às 13:31","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-630","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 para Venda","470.880 €","São José - Hoje às 16:35","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-631","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 para Venda","439.488 €","São José - Hoje às 16:33","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-632","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 para Venda","470.880 €","São José - Hoje às 16:31","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-633","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","T4 em Marvila | Excelente oportunidade de investimento","360.000 €","Marvila - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-634","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T3 em Gueifães, com 120,28 m2 de área útil e 152,53 m2 de","320.000 €","Cidade Da Maia - Hoje às 11:39","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-635","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T3 com Vista Rio em Póvoa de Santa Iria","375.000 €","Póvoa De Santa Iria E Forte Da Casa - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-636","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Prédio Com Rentabilidade na Covilhã","179.500 €","Covilhã E Canhoso - Hoje às 12:20","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-637","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 para venda","374.500 €","Ajuda - Hoje às 15:30","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-638","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 R/c Ultima Fração - Avenal","260.000 €","Caldas Da Rainha - Nossa Senhora Do Pópulo, Coto E São Gregório - Hoje às 15:43","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-639","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 na Rua Carlos Seixas | Luminoso e pronto a habitar","260.000 €","Santo António dos Olivais - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-640","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T1 com terraço na Praia do Furadouro","200.000 €","Ovar, São João, Arada E São Vicente De Pereira Jusã - Hoje às 12:05","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-641","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T3 com 87 m2 no Barreiro – Excelente Oportunidade!","249.000 €","Alto Do Seixalinho, Santo André E Verderena - Hoje às 11:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-642","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 Amora","290.000 €","Amora - Hoje às 12:45","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-643","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T1 Exclusivo com duas frentes e terraço nas Devesas","250.000 €","Santa Marinha E São Pedro Da Afurada - Hoje às 08:00","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-644","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T4 Alcabideche","560.000 €Negociável","Alcabideche - Hoje às 12:59","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-645","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Vende-se T2 Braga Centro","283.000 €","Real, Dume E Semelhe - Hoje às 11:47","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-646","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2+1 em Canidelo (Vila Nova De Gaia)","255.000 €","Canidelo - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-647","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","T3 - Odivelas","290.000 €","Odivelas - Hoje às 11:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-648","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Excelente Apart. C/ 4 Assoalhadas e Terraço","350.000 €","Barreiro E Lavradio - Hoje às 11:50","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-649","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Prédio com Projeto Aprovado no Centro do Louriçal, Pombal - Leiria","185.000 €","Louriçal - Hoje às 09:46","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-650","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento T2 Totalmente Remodelado no Vale das Flores","280.000 €","Santo António dos Olivais - Hoje às 12:01","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934903-651","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=6","Apartamento, 4 quartos, Almada, Laranjeiro","299.000 €","Laranjeiro E Feijó - Hoje às 11:46","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
